student_id,CGPA,backlogs,skills_score,interview_score,resume_score,communication_score,consistency_score,time_management_score,hackathons_participated,projects_count,certifications_count,github_activity,internships_completed,selected
ST_00385,8.81,0,50,3,1,4,6,5,0,2,2,81,2,1
ST_00386,9.12,1,72,7,8,1,4,2,0,1,0,74,0,0
ST_00387,6.77,0,96,8,3,4,1,1,0,3,0,34,0,0
ST_00388,6.3,0,59,6,10,5,7,7,1,2,0,17,3,0
ST_00389,8.88,0,44,1,6,6,8,7,0,3,1,70,2,1
ST_00390,9.13,0,86,6,9,4,4,1,2,0,1,18,2,1
ST_00391,9.96,0,63,8,7,7,9,10,1,1,0,41,2,1
ST_00392,7.36,0,71,5,5,4,8,7,2,0,0,63,1,0
ST_00393,7.17,0,93,8,8,4,10,6,0,1,2,91,1,1
ST_00394,8.99,0,70,1,8,6,2,6,1,3,1,6,1,1
ST_00395,7.03,1,81,4,6,1,10,1,1,0,3,1,0,0
ST_00396,9.69,1,83,9,6,9,8,10,1,1,0,45,1,1
ST_00397,9.36,0,53,10,9,6,4,7,1,0,1,31,1,1
ST_00398,7.43,0,58,5,4,4,10,1,0,1,2,21,1,0
ST_00399,8.88,0,81,10,3,4,9,10,1,3,2,93,1,1
ST_00400,8.9,0,63,10,8,9,3,10,2,2,0,77,0,1
ST_00401,5.96,1,93,3,9,9,3,5,2,2,0,66,0,0
ST_00402,9.56,0,71,3,4,6,7,1,1,1,0,72,0,1
ST_00403,7.77,3,51,9,2,5,8,1,0,3,1,51,0,0
ST_00404,9.22,1,89,1,6,1,6,8,0,2,1,14,0,0
ST_00405,6.94,1,60,6,9,9,6,5,2,1,1,69,3,0
ST_00406,9.53,0,90,6,2,6,10,5,0,1,0,88,0,1
ST_00407,7.25,1,75,10,9,9,8,3,0,3,0,47,0,0
ST_00408,5.55,3,64,8,5,2,10,2,0,2,0,39,1,0
ST_00409,9.57,1,90,8,4,8,10,10,1,2,2,59,1,1
ST_00410,5.91,0,92,1,8,7,2,4,0,1,2,3,0,0
ST_00411,6.94,0,53,7,2,1,5,1,0,1,1,20,1,0
ST_00412,9.78,0,47,10,7,6,2,7,0,2,1,66,1,1
ST_00413,9.78,3,68,1,10,8,3,8,1,2,0,59,0,0
ST_00414,8.08,2,64,8,7,10,7,2,2,2,1,66,0,0
ST_00415,8.34,0,62,5,1,10,1,1,0,2,0,38,2,0
ST_00416,7.52,1,98,2,10,1,4,7,0,1,1,93,2,1
ST_00417,6.82,2,75,3,8,10,7,6,1,2,1,66,1,0
ST_00418,6.98,0,96,9,1,3,5,5,1,3,0,25,0,1
ST_00419,8.53,0,87,2,9,1,5,6,1,3,0,73,0,0
ST_00420,8.89,0,51,4,2,4,3,6,1,1,0,68,1,0
ST_00421,9.06,1,89,7,10,4,8,9,2,1,0,57,0,1
ST_00422,9.05,0,51,8,7,6,3,4,0,3,3,13,0,1
ST_00423,5.91,0,57,3,5,6,7,1,0,2,1,9,1,0
ST_00424,7.72,0,75,10,5,2,1,4,1,2,1,8,0,0
ST_00425,5.76,0,87,10,5,7,3,8,1,3,1,2,1,0
ST_00426,7.97,0,89,9,9,7,1,10,0,2,1,74,2,1
ST_00427,7.49,0,58,8,10,6,4,4,3,2,0,66,0,1
ST_00428,9.49,0,87,6,2,9,3,5,1,0,0,47,2,1
ST_00429,7.08,0,92,8,9,4,9,3,1,0,1,37,0,1
ST_00430,6.03,0,74,10,7,8,2,6,0,0,1,38,2,0
ST_00431,6.14,0,88,8,3,2,5,9,0,3,2,40,0,0
ST_00432,8.93,0,66,3,3,10,10,5,1,1,0,42,0,1
ST_00433,8.28,0,42,7,2,4,3,2,0,1,0,77,1,0
ST_00434,5.96,0,52,8,10,7,3,3,0,3,2,66,0,0
ST_00435,5.88,0,77,6,5,7,5,3,2,2,1,5,2,0
ST_00436,8.65,1,90,6,3,4,2,4,2,2,3,45,0,1
ST_00437,5.83,0,80,7,2,9,5,3,0,1,1,77,0,0
ST_00438,9.2,0,58,4,4,2,3,1,1,3,1,15,1,0
ST_00439,8.68,3,82,10,9,6,2,9,0,0,0,24,0,0
ST_00440,5.87,0,74,10,1,3,5,7,0,0,0,43,0,0
ST_00441,5.88,0,54,9,9,2,3,4,1,0,0,26,1,0
ST_00442,9.94,0,55,3,7,1,8,9,1,1,0,85,1,1
ST_00443,7.18,1,74,7,2,10,2,2,0,1,1,53,2,0
ST_00444,7.17,1,44,9,2,8,7,9,0,2,2,55,3,0
ST_00445,9.16,0,46,8,5,2,8,9,0,1,0,74,0,1
ST_00446,9.76,0,60,7,3,4,7,2,3,2,0,100,1,1
ST_00447,9.94,0,80,5,1,3,2,7,1,0,3,42,0,1
ST_00448,8.89,0,93,2,8,8,9,4,0,0,0,58,1,1
ST_00449,7.19,2,40,2,5,7,10,5,0,2,1,82,0,0
ST_00450,5.88,0,64,4,5,4,6,5,0,3,2,82,3,0
ST_00451,9.0,0,69,5,6,6,9,9,1,3,0,79,1,1
ST_00452,8.01,2,58,4,8,5,3,6,1,4,2,93,3,1
ST_00453,7.41,0,63,2,4,2,9,1,0,2,1,71,2,0
ST_00454,9.58,0,85,4,3,7,3,5,3,2,0,93,2,1
ST_00455,6.0,0,99,5,7,9,3,1,0,2,2,55,2,1
ST_00456,7.72,0,54,4,1,8,8,7,0,2,1,7,0,0
ST_00457,5.55,1,74,6,2,7,6,3,0,0,1,50,0,0
ST_00458,7.61,0,63,10,3,6,1,2,0,2,1,100,0,1
ST_00459,5.75,0,75,7,5,2,2,7,2,1,0,28,0,0
ST_00460,6.03,0,88,5,10,6,10,9,1,1,0,13,1,0
ST_00461,6.03,0,98,9,4,1,8,5,0,2,0,99,1,1
ST_00462,8.42,0,53,4,3,6,7,4,0,0,0,99,1,1
ST_00463,8.86,0,61,10,10,7,8,10,0,1,0,11,3,1
ST_00464,8.13,1,78,2,4,4,8,5,0,0,0,12,2,0
ST_00465,9.83,2,47,10,10,10,6,7,1,4,0,11,0,1
ST_00466,7.19,0,87,8,7,7,7,4,1,0,0,77,0,0
ST_00467,6.79,0,93,4,7,9,6,9,0,1,1,9,0,0
ST_00468,9.41,0,55,4,5,1,1,6,0,3,0,43,0,0
ST_00469,6.51,0,85,3,5,4,5,3,0,1,1,58,1,0
ST_00470,9.83,1,56,9,7,10,10,2,2,0,1,7,1,1
ST_00471,5.55,1,44,4,4,4,1,4,0,1,2,23,1,0
ST_00472,9.86,2,80,2,1,4,2,9,0,0,1,36,2,0
ST_00473,5.69,1,74,1,4,1,5,2,0,1,2,42,2,0
ST_00474,9.51,0,92,1,9,7,2,3,0,0,1,88,0,1
ST_00475,7.87,0,93,8,10,8,4,3,0,1,0,7,1,1
ST_00476,9.97,1,76,1,10,7,3,5,1,3,0,63,0,1
ST_00477,5.83,1,91,5,10,2,9,5,3,2,1,76,0,1
ST_00478,7.99,2,57,8,2,4,10,10,0,2,1,66,0,0
ST_00479,9.86,0,60,7,1,2,5,7,0,1,1,72,0,0
ST_00480,7.85,0,81,7,9,7,2,1,1,1,1,39,0,1
ST_00481,8.33,0,40,8,6,4,10,2,1,3,0,73,0,1
ST_00482,8.63,0,56,3,2,7,6,5,0,0,2,45,1,0
ST_00483,7.55,0,47,5,7,6,6,5,2,3,1,82,1,1
ST_00484,8.32,2,68,2,4,10,5,7,1,1,1,91,0,0
ST_00485,8.13,2,59,5,9,10,3,7,0,3,3,17,0,0
ST_00486,9.56,1,88,5,6,3,8,3,0,1,2,81,2,1
ST_00487,5.7,0,89,2,7,9,5,4,1,1,1,71,0,0
ST_00488,6.76,0,76,10,3,8,10,2,1,2,2,7,2,0
ST_00489,9.78,0,78,6,6,7,9,2,0,2,1,58,1,1
ST_00490,9.51,0,100,1,1,3,4,3,0,1,1,35,0,0
ST_00491,7.55,0,99,8,5,5,4,7,0,4,2,95,0,1
ST_00492,8.29,1,44,1,10,8,2,6,1,0,0,20,0,0
ST_00493,6.75,0,98,3,5,2,3,1,0,0,1,2,0,0
ST_00494,6.35,0,49,1,2,4,7,9,0,2,0,87,0,0
ST_00495,7.59,0,45,2,6,5,6,1,1,2,1,15,1,0
ST_00496,7.09,2,46,7,3,2,7,7,0,4,0,82,0,0
ST_00497,8.13,1,74,7,4,6,7,8,1,1,1,54,1,1
ST_00498,5.85,3,66,5,3,7,9,6,0,0,0,21,1,0
ST_00499,9.88,1,81,5,1,8,3,1,0,2,0,21,0,0
ST_00500,9.94,0,60,7,1,4,6,2,0,1,3,76,0,1
ST_00501,8.64,2,63,10,5,5,2,7,3,1,0,11,0,1
ST_00502,7.91,0,68,10,10,3,3,5,1,1,0,59,0,1
ST_00503,6.89,0,66,5,6,5,6,9,0,0,0,91,1,0
ST_00504,9.16,0,77,8,5,6,1,8,3,1,1,71,0,1
ST_00505,8.58,1,41,3,4,4,8,4,1,1,2,8,1,0
ST_00506,6.23,2,64,2,6,6,4,5,0,2,2,83,0,0
ST_00507,9.6,0,41,10,9,9,5,10,0,2,0,78,0,1
ST_00508,9.2,0,77,4,4,4,5,3,0,0,1,67,1,1
ST_00509,9.77,1,98,7,9,7,6,2,1,1,1,23,1,1
ST_00510,8.77,0,57,9,10,8,1,5,1,1,1,47,0,1
ST_00511,8.26,1,81,3,7,10,8,4,0,0,1,44,0,0
ST_00512,7.38,0,46,3,4,3,5,7,0,2,2,5,1,0
ST_00513,9.7,0,88,7,10,7,3,10,0,4,0,63,0,1
ST_00514,9.4,0,43,1,4,9,8,10,0,2,0,86,0,0
ST_00515,5.7,0,83,7,3,10,10,1,0,2,1,14,1,0
ST_00516,5.62,1,79,2,7,1,3,6,0,1,1,29,0,0
ST_00517,7.19,2,80,10,4,1,3,9,0,1,1,83,1,0
ST_00518,9.15,0,49,1,10,7,8,6,2,3,1,26,1,1
ST_00519,9.94,1,90,10,4,2,10,9,0,4,0,26,1,1
ST_00520,6.18,0,80,9,7,8,8,2,0,1,1,97,1,1
ST_00521,8.17,0,67,1,7,6,3,8,0,1,0,96,1,0
ST_00522,7.21,0,69,8,2,2,4,10,0,2,1,57,1,1
ST_00523,9.86,0,63,10,8,4,6,9,1,0,0,9,2,1
ST_00524,9.29,0,75,7,7,7,1,3,0,2,2,72,0,1
ST_00525,9.27,0,55,10,1,8,9,6,0,3,2,71,0,1
ST_00526,7.61,3,72,9,10,5,2,5,0,0,1,77,1,0
ST_00527,7.37,0,49,5,9,2,1,6,0,4,0,0,1,0
ST_00528,6.73,0,87,3,8,2,5,9,0,4,0,73,0,0
ST_00529,5.75,0,60,1,1,4,7,3,1,3,0,3,2,0
ST_00530,9.39,0,66,2,5,3,8,8,0,1,0,58,0,1
ST_00531,9.16,0,94,6,6,7,5,7,1,1,0,81,1,1
ST_00532,10.0,0,60,8,8,5,8,10,0,2,1,93,1,1
ST_00533,9.98,0,66,9,10,5,3,9,0,1,3,40,3,1
ST_00534,8.0,0,71,8,7,10,7,4,0,1,0,89,0,1
ST_00535,8.96,0,44,2,5,8,8,3,3,1,0,42,1,1
ST_00536,9.75,0,92,1,1,1,5,9,0,2,2,13,0,0
ST_00537,9.32,0,74,10,4,6,5,3,0,0,1,28,0,0
ST_00538,6.61,0,61,4,9,6,7,3,0,1,1,72,0,0
ST_00539,7.53,0,98,5,8,4,2,1,1,0,3,36,1,0
ST_00540,6.08,0,75,10,10,7,3,4,0,2,1,21,0,0
ST_00541,9.79,0,49,6,10,9,9,7,2,2,1,87,0,1
ST_00542,8.23,0,73,4,2,9,7,8,1,0,1,98,1,1
ST_00543,6.53,0,91,5,2,8,6,2,2,4,0,35,1,0
ST_00544,8.52,1,93,8,8,1,1,10,0,0,1,94,1,1
ST_00545,8.28,0,100,10,3,9,7,7,1,2,0,57,2,1
ST_00546,7.11,0,45,3,5,4,5,9,0,2,1,14,0,0
ST_00547,6.01,0,53,1,9,3,6,4,0,2,0,60,3,0
ST_00548,8.52,3,98,9,2,2,2,9,2,0,0,6,2,0
ST_00549,7.84,3,96,9,8,4,8,10,0,3,0,98,0,0
ST_00550,8.98,0,95,2,2,7,10,4,2,3,0,90,0,1
ST_00551,7.84,0,76,3,3,10,6,10,0,2,0,41,0,0
ST_00552,9.33,0,97,8,7,1,2,10,3,1,2,97,0,1
ST_00553,7.98,0,58,3,7,2,8,1,0,0,1,24,1,1
ST_00554,8.02,0,71,3,5,1,1,6,1,2,2,63,1,0
ST_00555,9.44,0,59,6,1,6,2,4,0,1,2,43,1,1
ST_00556,7.32,0,60,6,2,10,5,5,0,2,0,5,1,0
ST_00557,6.1,0,54,7,7,7,6,8,1,1,1,3,0,0
ST_00558,5.63,0,56,10,8,8,5,2,1,2,1,65,2,1
ST_00559,8.9,2,100,4,6,2,2,9,0,0,1,13,0,0
ST_00560,8.29,0,83,5,3,1,3,3,0,0,2,3,3,0
ST_00561,8.67,0,96,10,3,2,10,3,0,0,1,34,0,1
ST_00562,6.46,0,84,3,9,8,4,6,0,0,1,76,3,1
ST_00563,6.11,0,91,2,3,5,8,5,0,2,2,92,0,0
ST_00564,5.57,1,63,3,6,6,1,6,1,2,0,33,0,0
ST_00565,7.08,0,60,3,3,4,6,5,0,2,1,25,0,0
ST_00566,8.15,0,87,2,10,3,7,8,0,2,0,55,1,1
ST_00567,7.27,0,54,1,3,9,9,9,3,2,0,89,2,0
ST_00568,7.47,0,50,3,9,5,3,2,0,1,0,67,0,0
ST_00569,9.57,0,76,1,8,7,10,9,0,1,1,77,2,1
ST_00570,7.07,0,69,8,7,7,3,10,1,1,2,74,1,1
ST_00571,7.81,0,99,5,3,7,10,8,1,2,0,2,1,0
ST_00572,9.03,0,57,6,5,8,4,1,1,0,2,86,2,1
ST_00573,7.28,0,95,10,1,3,1,8,1,0,0,7,0,1
ST_00574,8.3,0,67,7,2,1,7,7,0,2,0,43,0,0
ST_00575,9.38,1,52,7,9,4,10,1,0,3,2,89,2,1
ST_00576,9.77,0,82,4,3,1,3,3,1,2,0,77,2,1
ST_00577,6.16,0,49,6,5,4,5,6,0,2,0,4,3,1
ST_00578,9.67,2,86,8,4,2,7,1,0,2,0,57,2,1
ST_00579,7.71,0,78,6,8,8,5,5,1,1,0,85,0,1
ST_00580,6.66,0,51,7,1,6,6,6,1,2,0,77,2,0
ST_00581,7.57,0,89,3,6,5,4,2,0,3,0,11,0,0
ST_00582,9.91,0,98,9,6,2,1,7,2,1,1,66,3,1
ST_00583,7.72,0,77,10,8,10,7,7,1,1,0,93,0,1
ST_00584,6.98,0,80,2,1,3,2,6,3,1,1,19,1,0
ST_00585,8.35,0,87,8,4,9,7,6,2,1,2,2,1,1
ST_00586,6.58,0,79,8,1,5,1,6,0,3,0,32,0,0
ST_00587,5.84,0,65,2,9,2,9,9,1,1,1,76,0,0
ST_00588,6.08,0,83,9,6,1,10,9,1,1,0,17,2,1
ST_00589,6.08,1,58,3,7,5,4,2,1,3,0,74,2,0
ST_00590,6.18,0,62,10,1,3,9,9,1,2,2,25,0,0
ST_00591,6.12,0,87,6,10,5,3,2,0,2,1,6,1,0
ST_00592,8.38,0,75,4,4,8,2,3,0,3,0,89,1,1
ST_00593,6.32,0,66,5,7,4,5,9,0,1,0,2,0,0
ST_00594,7.06,0,91,3,4,6,3,3,1,2,0,0,0,0
ST_00595,9.54,1,55,10,5,8,6,4,1,0,2,16,2,0
ST_00596,7.63,0,46,8,1,3,4,5,0,0,2,11,1,0
ST_00597,8.5,0,98,10,3,10,4,1,0,1,0,72,1,1
ST_00598,6.28,0,52,10,8,8,10,2,1,1,0,80,1,0
ST_00599,6.37,0,94,8,9,1,5,6,0,4,0,81,0,0
ST_00600,5.68,0,51,7,8,10,6,2,0,4,2,22,0,1
ST_00601,6.26,0,66,7,4,4,10,2,0,3,1,90,0,0
ST_00602,6.75,0,72,2,10,6,10,4,2,1,0,1,0,0
ST_00603,6.3,0,70,10,1,4,10,7,1,4,0,26,1,1
ST_00604,5.9,0,50,6,4,7,6,1,0,2,0,54,2,0
ST_00605,6.04,0,56,4,6,4,7,6,0,1,0,14,0,0
ST_00606,7.57,0,77,9,2,6,7,2,1,2,1,43,0,1
ST_00607,6.43,0,41,5,7,10,4,6,1,0,0,100,1,0
ST_00608,7.14,0,42,6,3,4,6,4,1,0,2,68,2,0
ST_00609,7.77,0,73,7,8,6,4,7,0,3,1,94,1,1
ST_00610,8.61,0,89,2,4,8,2,9,0,2,0,48,2,1
ST_00611,5.68,0,71,1,9,2,8,1,2,1,1,62,1,0
ST_00612,9.1,0,63,6,1,5,1,10,0,2,0,100,1,1
ST_00613,8.33,0,63,9,10,7,5,6,0,3,0,34,0,1
ST_00614,5.87,0,52,7,1,5,3,3,1,2,3,18,0,0
ST_00615,9.43,0,61,9,5,7,6,7,3,1,1,52,0,1
ST_00616,9.64,0,58,3,9,3,8,6,1,0,0,91,1,1
ST_00617,5.77,0,92,5,6,4,1,2,1,1,0,1,2,0
ST_00618,6.75,0,69,6,2,5,10,5,0,4,0,99,2,1
ST_00619,9.13,0,78,6,9,3,4,7,0,1,0,51,0,1
ST_00620,8.87,0,60,5,7,6,4,4,0,1,0,19,0,1
ST_00621,6.33,0,87,2,5,10,6,4,0,1,0,58,0,0
ST_00622,6.44,0,62,10,7,7,1,10,0,3,1,2,0,0
ST_00623,7.17,0,55,3,9,6,6,2,2,2,2,7,1,0
ST_00624,7.68,0,81,6,8,6,10,8,0,2,0,39,2,1
ST_00625,8.28,0,46,9,8,5,9,3,0,1,1,29,3,1
ST_00626,7.16,1,59,10,9,6,1,8,0,0,0,11,1,1
ST_00627,7.58,0,87,8,3,6,3,8,1,3,0,48,2,1
ST_00628,8.86,2,81,8,1,10,5,1,0,3,1,16,1,0
ST_00629,5.67,1,53,8,4,8,10,8,2,3,2,65,0,1
ST_00630,6.64,1,65,6,9,1,2,2,0,3,0,100,1,0
ST_00631,8.71,1,61,3,10,2,3,10,1,3,1,22,1,0
ST_00632,9.53,0,80,5,1,6,2,6,1,2,3,38,1,1
ST_00633,7.8,0,75,8,10,6,4,1,0,3,1,26,0,1
ST_00634,7.89,0,65,3,1,7,8,4,1,2,0,56,0,0
ST_00635,5.98,0,51,1,6,1,9,7,0,0,0,18,0,0
ST_00636,7.51,0,88,1,4,6,8,7,2,1,3,43,3,1
ST_00637,7.9,1,70,7,1,8,10,6,2,4,0,65,0,1
ST_00638,6.59,0,79,6,4,3,10,5,0,1,1,31,1,0
ST_00639,6.71,0,43,5,6,4,1,4,0,3,0,32,1,0
ST_00640,7.2,0,79,8,8,1,9,7,0,0,1,42,0,0
ST_00641,5.59,0,66,8,9,3,5,5,3,1,0,22,1,0
ST_00642,6.95,0,48,1,10,7,2,7,0,1,1,13,2,0
ST_00643,6.45,0,51,7,6,9,9,1,1,0,0,79,0,0
ST_00644,6.97,1,68,2,2,2,2,7,1,0,1,56,2,0
ST_00645,6.04,0,67,4,6,6,1,2,1,0,0,97,0,0
ST_00646,9.51,0,55,1,1,7,3,1,0,3,0,56,0,0
ST_00647,8.17,0,47,2,1,2,6,9,0,0,1,57,2,0
ST_00648,8.56,2,86,10,1,8,3,4,0,1,3,61,2,1
ST_00649,9.05,0,88,9,6,2,6,4,0,0,2,39,3,1
ST_00650,7.74,0,52,1,7,10,3,4,0,2,0,43,1,0
ST_00651,5.89,2,53,7,1,5,10,2,0,2,1,46,2,0
ST_00652,7.92,0,99,4,3,10,2,3,0,2,1,83,2,1
ST_00653,8.14,0,54,7,3,10,2,3,0,1,1,45,2,1
ST_00654,8.85,0,99,7,7,6,4,1,0,1,1,99,1,1
ST_00655,7.44,0,48,10,4,1,3,8,0,2,3,52,0,1
ST_00656,6.07,1,92,3,9,7,8,8,0,3,0,28,2,1
ST_00657,6.78,0,95,2,9,6,1,3,0,0,2,48,0,0
ST_00658,7.13,2,100,3,10,4,6,10,0,1,0,52,1,0
ST_00659,8.41,0,83,5,4,2,6,7,1,1,2,8,0,0
ST_00660,8.07,0,71,8,3,6,5,10,0,0,2,72,1,0
ST_00661,7.1,0,61,9,6,9,10,8,2,2,1,24,0,0
ST_00662,9.94,0,94,4,9,8,8,5,0,2,2,46,0,1
ST_00663,8.23,0,90,6,10,10,1,3,2,1,1,80,2,1
ST_00664,6.57,0,64,4,8,6,5,5,1,1,1,49,0,0
ST_00665,5.96,0,80,9,7,5,4,1,1,4,3,70,1,0
ST_00666,6.19,2,65,5,7,10,8,5,2,3,0,15,0,0
ST_00667,6.61,0,84,2,5,7,10,7,0,3,3,36,0,1
ST_00668,6.22,0,68,1,9,3,2,1,0,1,0,17,0,0
ST_00669,6.34,0,57,5,2,9,10,8,0,2,1,38,1,0
ST_00670,6.78,0,75,8,5,6,7,7,0,1,0,77,0,0
ST_00671,6.28,0,59,6,5,2,2,5,0,0,0,55,2,0
ST_00672,9.54,0,72,7,5,5,8,1,0,1,1,81,0,0
ST_00673,5.86,2,59,9,8,9,5,9,0,2,0,7,0,0
ST_00674,7.86,1,42,4,1,6,2,8,0,1,3,56,0,1
ST_00675,7.35,0,98,5,4,9,1,5,0,3,0,88,0,1
ST_00676,9.92,2,82,9,1,1,9,10,1,0,0,19,1,0
ST_00677,6.0,0,73,3,5,2,2,9,3,1,2,56,2,0
ST_00678,7.29,1,45,1,7,9,1,3,0,0,2,0,1,0
ST_00679,9.86,0,70,8,2,9,7,6,0,1,1,87,0,1
ST_00680,9.39,0,74,9,2,1,6,6,0,0,0,12,0,0
ST_00681,9.18,3,71,10,7,5,8,10,1,1,2,74,0,0
ST_00682,6.66,0,81,10,2,6,10,9,0,1,0,51,3,1
ST_00683,6.27,0,96,4,2,5,3,8,3,1,3,96,0,0
ST_00684,8.51,0,48,6,6,10,3,5,0,2,1,29,1,1
ST_00685,9.68,0,85,7,5,3,6,8,0,1,2,80,0,1
ST_00686,8.01,0,87,7,1,6,6,3,3,2,1,56,0,1
ST_00687,8.07,0,66,8,7,9,3,8,2,2,1,4,0,1
ST_00688,6.76,3,63,6,2,10,6,10,1,1,1,21,0,0
ST_00689,8.96,0,95,7,2,4,1,3,0,3,1,50,1,1
ST_00690,6.34,1,89,9,3,2,1,7,1,2,0,78,0,0
ST_00691,6.96,0,98,6,9,3,5,3,0,1,0,73,1,1
ST_00692,7.41,0,61,2,1,7,4,7,0,3,0,0,0,0
ST_00693,7.78,0,69,4,8,1,2,1,0,3,1,45,3,1
ST_00694,6.59,1,75,5,2,7,3,9,0,4,1,78,0,0
ST_00695,6.02,0,65,8,9,10,1,3,1,2,1,41,2,0
ST_00696,8.25,0,89,4,5,10,6,1,0,1,2,41,2,0
ST_00697,6.8,0,41,1,9,7,10,9,2,1,1,92,3,0
ST_00698,8.12,2,81,1,10,10,5,9,0,2,0,63,0,0
ST_00699,6.19,0,83,2,9,10,10,10,0,4,0,20,1,0
ST_00700,7.67,0,46,8,5,6,6,7,1,2,0,78,0,1
ST_00701,7.9,1,66,3,2,2,6,6,1,3,0,98,0,0
ST_00702,5.73,0,55,6,9,1,2,2,3,1,0,68,0,0
ST_00703,7.01,2,88,7,8,3,8,7,1,1,1,18,0,0
ST_00704,6.1,2,85,1,3,9,6,5,0,3,0,13,3,0
ST_00705,5.79,0,95,5,1,10,2,7,3,2,0,14,0,0
ST_00706,9.95,0,68,2,5,5,1,6,2,4,3,50,1,1
ST_00707,6.95,0,60,7,2,5,9,7,0,2,3,82,1,0
ST_00708,9.14,3,65,3,9,10,4,10,0,1,1,90,1,0
ST_00709,6.65,0,95,9,5,10,10,7,0,2,0,15,1,1
ST_00710,8.57,1,57,1,7,4,8,4,0,3,2,82,0,0
ST_00711,8.92,0,40,2,1,4,2,8,3,2,1,52,1,0
ST_00712,8.18,0,100,9,1,7,9,1,0,1,0,54,0,1
ST_00713,7.62,0,41,7,8,10,8,1,1,1,1,22,2,1
ST_00714,7.35,0,53,3,8,2,2,2,0,2,0,35,1,0
ST_00715,7.07,0,77,8,8,7,9,8,0,0,3,17,3,1
ST_00716,9.68,0,54,5,7,4,8,8,1,2,2,44,0,1
ST_00717,9.24,0,75,2,5,6,2,7,0,0,0,87,0,1
ST_00718,9.84,0,100,10,1,1,6,4,0,1,1,70,0,1
ST_00719,6.06,0,63,1,8,7,5,2,3,3,0,88,0,0
ST_00720,8.79,0,99,6,10,3,2,2,1,1,2,44,0,0
ST_00721,9.72,0,64,4,7,9,8,10,0,3,0,6,1,1
ST_00722,6.32,0,48,2,3,5,1,6,0,1,0,68,0,0
ST_00723,5.8,1,54,1,7,6,8,9,0,4,0,87,1,0
ST_00724,8.84,0,76,7,5,10,6,5,1,1,0,83,2,1
ST_00725,8.09,3,45,4,10,6,9,7,1,0,3,84,1,0
ST_00726,9.29,0,82,1,10,7,6,3,0,3,2,19,0,1
ST_00727,6.13,1,84,10,10,3,1,6,1,2,0,73,0,0
ST_00728,9.08,0,51,1,4,1,10,9,0,1,0,86,0,0
ST_00729,6.41,0,66,7,1,1,5,4,0,4,1,45,0,0
ST_00730,6.24,0,46,5,10,7,7,4,0,2,2,32,1,0
ST_00731,6.24,0,67,1,2,10,4,4,0,4,0,14,0,0
ST_00732,9.17,0,91,9,2,2,4,3,0,2,1,33,2,1
ST_00733,8.49,0,51,3,10,7,3,9,1,1,0,78,1,1
ST_00734,7.85,0,81,10,2,8,8,5,0,1,0,4,1,1
ST_00735,7.11,0,74,1,9,1,5,4,1,1,2,8,0,0
ST_00736,9.45,0,41,2,6,5,6,3,1,2,1,90,0,0
ST_00737,7.27,0,65,10,5,10,3,5,1,1,1,63,1,0
ST_00738,9.17,0,59,6,10,2,1,5,0,0,2,59,0,1
ST_00739,7.48,0,64,3,4,3,8,6,0,1,2,27,0,1
ST_00740,7.2,0,60,10,9,5,8,5,1,1,0,8,0,1
ST_00741,7.58,0,40,8,9,10,7,8,0,3,1,49,0,1
ST_00742,6.86,0,67,1,10,5,7,2,1,2,2,35,1,0
ST_00743,8.86,0,92,1,7,2,4,5,0,2,1,8,0,1
ST_00744,7.76,0,77,8,5,4,10,2,0,4,1,30,1,1
ST_00745,6.54,0,52,1,6,7,6,3,1,2,0,44,0,0
ST_00746,9.55,3,69,4,3,6,6,5,2,4,0,54,1,0
ST_00747,7.23,3,99,6,2,3,8,4,0,1,0,77,2,0
ST_00748,7.95,0,49,1,10,4,1,10,0,0,1,14,2,0
ST_00749,9.58,0,84,4,10,7,6,10,1,1,0,40,0,1
ST_00750,8.31,0,61,5,4,1,2,7,0,1,2,65,0,0
ST_00751,6.03,0,68,1,3,8,5,9,0,3,1,62,0,0
ST_00752,9.73,0,44,2,4,8,9,1,0,2,1,95,1,1
ST_00753,8.32,0,47,2,10,3,1,6,0,1,1,26,1,0
ST_00754,7.01,0,92,6,1,6,6,5,0,2,1,63,1,0
ST_00755,6.13,1,50,2,1,2,9,2,0,2,2,59,0,0
ST_00756,9.07,1,65,6,6,8,5,4,2,0,2,55,1,0
ST_00757,8.29,3,58,9,10,8,5,2,1,2,0,70,0,0
ST_00758,7.9,0,58,2,4,3,3,9,3,3,0,13,1,0
ST_00759,9.52,1,69,7,2,6,2,10,0,3,3,59,0,1
ST_00760,9.05,0,75,1,3,1,7,7,0,2,1,92,1,0
ST_00761,6.18,0,81,9,8,4,3,4,3,1,1,39,0,0
ST_00762,6.9,1,95,4,6,9,3,5,0,0,2,19,0,0
ST_00763,6.62,2,48,5,2,7,2,5,1,1,1,50,1,0
ST_00764,8.85,0,46,4,7,4,4,6,0,2,1,4,0,0
ST_00765,5.65,0,57,10,2,3,8,1,1,1,3,81,1,0
ST_00766,8.06,0,48,9,1,10,4,7,2,1,1,71,1,1
ST_00767,8.93,0,45,1,5,8,4,3,0,3,2,49,1,1
ST_00768,9.45,1,45,10,10,8,10,10,0,3,1,70,0,1
ST_00769,7.04,0,84,6,9,6,10,8,0,2,2,87,0,1
ST_00770,9.2,0,61,5,5,7,6,1,0,0,1,59,1,1
